,response,context,context/0,context/1,context/2,context/3
0,I go,Oh.  Okay. Yeah.,"Really?  Yeah. I feel that my, uh, I'm a junior in college now.  And  I go to Tech, Georgia Tech?","And, uh, I can't really talk too much about the problems with, uh, public education in detail because the school system I went to was, uh, really superb even though it was a public school  system.",Uh-huh.,"Recently graduated from high school. Meaning like, uh, you know, three or four years ago. I'm a senior in, in, uh, college now."
1,"Oh, and I?","And I,",Oh.  Okay. Yeah.,"Really?  Yeah. I feel that my, uh, I'm a junior in college now.  And  I go to Tech, Georgia Tech?","And, uh, I can't really talk too much about the problems with, uh, public education in detail because the school system I went to was, uh, really superb even though it was a public school  system.",Uh-huh.
2,I am...,"I got a friend who goes there, by the way I want to talk to you about that afterward, okay.","And I,",Oh.  Okay. Yeah.,"Really?  Yeah. I feel that my, uh, I'm a junior in college now.  And  I go to Tech, Georgia Tech?","And, uh, I can't really talk too much about the problems with, uh, public education in detail because the school system I went to was, uh, really superb even though it was a public school  system."
3,Yeah.,"Okay Uh, I've, the high school I went to was, uh, was a good one also. And I, well, I guess you could say one of the problems with the public education system is the disparity between different schools. Because the one I went to was, you know, I'm sure a, a lot nicer than, you know, a lot of the inner city schools and the things around Atlanta.","I got a friend who goes there, by the way I want to talk to you about that afterward, okay.","And I,",Oh.  Okay. Yeah.,"Really?  Yeah. I feel that my, uh, I'm a junior in college now.  And  I go to Tech, Georgia Tech?"
4,"Yeah, it's the school, not so, school.","Yeah. Yeah. was a, a, it's more or less a suburban school system?","Okay Uh, I've, the high school I went to was, uh, was a good one also. And I, well, I guess you could say one of the problems with the public education system is the disparity between different schools. Because the one I went to was, you know, I'm sure a, a lot nicer than, you know, a lot of the inner city schools and the things around Atlanta.","I got a friend who goes there, by the way I want to talk to you about that afterward, okay.","And I,",Oh.  Okay. Yeah.
5,"You are you not in the school, you know?",Yeah.,"Yeah. Yeah. was a, a, it's more or less a suburban school system?","Okay Uh, I've, the high school I went to was, uh, was a good one also. And I, well, I guess you could say one of the problems with the public education system is the disparity between different schools. Because the one I went to was, you know, I'm sure a, a lot nicer than, you know, a lot of the inner city schools and the things around Atlanta.","I got a friend who goes there, by the way I want to talk to you about that afterward, okay.","And I,"
6,"You are, in, in?","Yes. That, that was true for mine too. Uh, although I I'm sure to some extent, that money is part of the problem in the disparity, but I don't think, I honestly don't think that's the biggest part of it.  You know, I  think that, uh, I mean I know that in my town, you know, most of the, most of the parents, they're valued education.",Yeah.,"Yeah. Yeah. was a, a, it's more or less a suburban school system?","Okay Uh, I've, the high school I went to was, uh, was a good one also. And I, well, I guess you could say one of the problems with the public education system is the disparity between different schools. Because the one I went to was, you know, I'm sure a, a lot nicer than, you know, a lot of the inner city schools and the things around Atlanta.","I got a friend who goes there, by the way I want to talk to you about that afterward, okay."
7,Well,What,"Yes. That, that was true for mine too. Uh, although I I'm sure to some extent, that money is part of the problem in the disparity, but I don't think, I honestly don't think that's the biggest part of it.  You know, I  think that, uh, I mean I know that in my town, you know, most of the, most of the parents, they're valued education.",Yeah.,"Yeah. Yeah. was a, a, it's more or less a suburban school system?","Okay Uh, I've, the high school I went to was, uh, was a good one also. And I, well, I guess you could say one of the problems with the public education system is the disparity between different schools. Because the one I went to was, you know, I'm sure a, a lot nicer than, you know, a lot of the inner city schools and the things around Atlanta."
8,"Yeah, to,","And, uh  you know, and so the students were, you know, to some extent, motivated to learn.",What,"Yes. That, that was true for mine too. Uh, although I I'm sure to some extent, that money is part of the problem in the disparity, but I don't think, I honestly don't think that's the biggest part of it.  You know, I  think that, uh, I mean I know that in my town, you know, most of the, most of the parents, they're valued education.",Yeah.,"Yeah. Yeah. was a, a, it's more or less a suburban school system?"
9,And,"Yeah, that's true.","And, uh  you know, and so the students were, you know, to some extent, motivated to learn.",What,"Yes. That, that was true for mine too. Uh, although I I'm sure to some extent, that money is part of the problem in the disparity, but I don't think, I honestly don't think that's the biggest part of it.  You know, I  think that, uh, I mean I know that in my town, you know, most of the, most of the parents, they're valued education.",Yeah.
