,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,I think you have a weird fixation on them.,M|I think you have a weird fixation on them.
7,B,Oh.,B|Oh.
8,M,he's a redditor.,M|he's a redditor.
9,B,Well I have a bunch of computer journals because I'm in computer science,B|Well I have a bunch of computer journals because I'm in computer science
10,M,Why are you so awesome?,M|Why are you so awesome?
11,B,"but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER.","B|but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER."
12,M,"Yeah, you do.","M|Yeah, you do."
13,B,"my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET.","B|my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET."
14,M,I've always been interested in food magazines.,M|I've always been interested in food magazines.
15,B,Yeah. And she still likes to get TIME which I've never liked very much,B|Yeah. And she still likes to get TIME which I've never liked very much
16,M,yeah she likes to eat.,M|yeah she likes to eat.
17,B,but she seems to.,B|but she seems to.
18,M,I like her.,M|I like her.
19,B,Do you read a newspaper?,B|Do you read a newspaper?
20,M,"I read a lot of newspapers, but I'm not one of them.","M|I read a lot of newspapers, but I'm not one of them."
21,B,Yeah.  larger computer ones.,B|Yeah.  larger computer ones.
22,M,Like a computer?,M|Like a computer?
23,B,"I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising.","B|I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising."
24,M,"I have it on a computer, and it's pretty great.","M|I have it on a computer, and it's pretty great."
25,B,"That, that half the fun is finding out what all the products are.","B|That, that half the fun is finding out what all the products are."
26,M,I think you mean the half of the fun.,M|I think you mean the half of the fun.
27,B,"But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines","B|But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines"
28,M,"Yeah, but they're also the ones who read the articles.","M|Yeah, but they're also the ones who read the articles."
29,B,"so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads.","B|so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads."
30,M,...,M|...
31,B,"Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?","B|Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?"
32,M,not.,M|not.
33,B,But not worth it.,B|But not worth it.
34,M,'.,M|'.
35,B,"I, I've always had this, one of the reasons I like just to pick up magazines in other fields is that you seem to get a very different perspective.","B|I, I've always had this, one of the reasons I like just to pick up magazines in other fields is that you seem to get a very different perspective."
36,M,"I, I, I'm not sure.","M|I, I, I'm not sure."
37,B,"So I've always had this problem with CONSUMER REPORTS that in the areas that I know a lot about, I disagree with them.","B|So I've always had this problem with CONSUMER REPORTS that in the areas that I know a lot about, I disagree with them."
38,M,I've always found the gun magazines to be a lot more comfortable to hold than the magazines themselves.,M|I've always found the gun magazines to be a lot more comfortable to hold than the magazines themselves.
39,B,"And I always wonder whether there are people who know a lot about every area disagreeing with them on everything, or, or what's going on","B|And I always wonder whether there are people who know a lot about every area disagreeing with them on everything, or, or what's going on"
40,M,Umm... and I always think it's funny when people say they disagree with me.,M|Umm... and I always think it's funny when people say they disagree with me.
41,B,"So I, like I've picked up now a subscription to one of the travel agent, uh, organization magazines and it's a ridiculous difference when you start reading from their perspective. Uh, you know, their major interest is in commissions and, you know, there's very little talk about the quality of places or airlines. Their major talk is about, you know, commissions and commission rebates and how they won't suggest hotels to people if the commission's not a, the full ten percent or whatever it is and it gives you a different perspective on what people do.","B|So I, like I've picked up now a subscription to one of the travel agent, uh, organization magazines and it's a ridiculous difference when you start reading from their perspective. Uh, you know, their major interest is in commissions and, you know, there's very little talk about the quality of places or airlines. Their major talk is about, you know, commissions and commission rebates and how they won't suggest hotels to people if the commission's not a, the full ten percent or whatever it is and it gives you a different perspective on what people do."
42,M,,M|
43,B,"Uh, some of them. The, the general travel magazines do.","B|Uh, some of them. The, the general travel magazines do."
44,M,i,M|i
45,B,"But I, I usually just read through the sections on, on domestic stuff.","B|But I, I usually just read through the sections on, on domestic stuff."
46,M,"Huh, you","M|Huh, you"
47,B,No.,B|No.
48,M,"Uhh, what's your favorite magazine?","M|Uhh, what's your favorite magazine?"
49,B,Yeah. I don't take much more in myself.,B|Yeah. I don't take much more in myself.
50,M,You take any magazines?,M|You take any magazines?
51,B,Okay.,B|Okay.
52,M,I don't need it.,M|I don't need it.
53,B,"Okay,  nice talking to you.","B|Okay,  nice talking to you."
